N 100 
0 56 28
1 92 37
2 12 183
3 19 20
4 137 74
5 138 0
6 139 139
7 99 85
8 7 18
9 100 129
10 36 60
11 76 152
12 180 162
13 71 61
14 131 132
15 37 78
16 197 164
17 157 76
18 47 156
19 168 63
20 181 87
21 178 69
22 120 8
23 1 10
24 100 3
25 77 117
26 69 137
27 70 189
28 84 111
29 152 112
30 26 63
31 131 28
32 40 133
33 26 145
34 124 64
35 166 42
36 132 79
37 60 84
38 138 107
39 65 7
40 128 27
41 94 7
42 154 86
43 158 43
44 179 95
45 95 127
46 23 92
47 37 114
48 117 19
49 164 127
50 40 44
51 151 61
52 85 85
53 28 185
54 50 35
55 21 109
56 32 154
57 29 132
58 50 172
59 165 128
60 127 68
61 57 157
62 7 50
63 148 91
64 153 44
65 98 91
66 70 169
67 43 140
68 41 191
69 103 127
70 86 78
71 76 85
72 182 170
73 190 114
74 32 128
75 122 57
76 114 117
77 55 94
78 21 147
79 35 16
80 182 167
81 31 137
82 187 147
83 166 167
84 27 188
85 110 199
86 57 91
87 53 24
88 15 92
89 153 138
90 198 166
91 82 51
92 187 87
93 99 193
94 136 59
95 131 126
96 166 64
97 76 125
98 134 25
99 36 170
