N 100 
0 17 80
1 60 54
2 171 24
3 147 185
4 93 57
5 65 91
6 86 39
7 80 165
8 195 136
9 103 69
10 48 62
11 95 60
12 18 192
13 25 93
14 150 35
15 115 109
16 34 165
17 56 182
18 96 159
19 19 31
20 127 25
21 171 111
22 26 22
23 17 67
24 47 39
25 43 134
26 98 132
27 131 94
28 99 102
29 120 136
30 179 7
31 92 141
32 4 170
33 181 158
34 156 163
35 191 98
36 94 116
37 57 58
38 163 30
39 49 10
40 71 117
41 134 135
42 46 97
43 9 144
44 7 144
45 12 74
46 95 30
47 50 43
48 89 1
49 116 27
50 116 62
51 92 172
52 89 59
53 110 171
54 14 137
55 73 175
56 164 17
57 172 179
58 121 85
59 190 16
60 36 167
61 46 33
62 14 87
63 171 53
64 196 42
65 27 81
66 128 124
67 134 46
68 87 145
69 196 103
70 53 19
71 146 114
72 97 86
73 87 198
74 177 49
75 87 138
76 117 113
77 126 54
78 71 76
79 84 107
80 40 172
81 141 163
82 189 72
83 61 123
84 120 83
85 182 51
86 158 181
87 105 67
88 11 122
89 87 190
90 91 104
91 200 95
92 166 157
93 115 92
94 35 8
95 196 104
96 162 101
97 100 72
98 137 23
99 161 94
