N 100 
0 90 117
1 138 94
2 59 67
3 149 175
4 160 9
5 75 34
6 13 36
7 181 32
8 115 143
9 190 4
10 21 21
11 153 82
12 50 69
13 58 64
14 186 195
15 102 87
16 10 77
17 9 8
18 129 12
19 118 50
20 19 128
21 18 63
22 89 175
23 80 80
24 170 137
25 139 177
26 154 200
27 129 125
28 200 36
29 6 35
30 196 115
31 150 157
32 179 40
33 39 20
34 112 25
35 17 57
36 74 79
37 27 119
38 192 133
39 71 106
40 34 33
41 49 122
42 94 129
43 84 186
44 187 82
45 126 193
46 128 159
47 104 143
48 172 125
49 184 164
50 187 0
51 28 192
52 8 2
53 63 170
54 138 115
55 74 176
56 71 171
57 188 15
58 199 129
59 127 146
60 94 41
61 25 146
62 191 22
63 59 132
64 97 59
65 82 22
66 113 92
67 122 96
68 186 165
69 195 122
70 49 135
71 147 2
72 131 53
73 196 170
74 99 197
75 103 4
76 33 165
77 180 103
78 185 104
79 72 112
80 95 147
81 105 7
82 10 121
83 97 37
84 25 166
85 82 115
86 144 36
87 144 195
88 119 163
89 61 12
90 45 144
91 73 122
92 80 113
93 129 143
94 153 195
95 76 50
96 148 39
97 139 90
98 49 100
99 93 8
