N 100 
0 8 160
1 113 132
2 170 134
3 189 64
4 143 10
5 23 12
6 170 2
7 183 129
8 30 134
9 112 84
10 174 79
11 1 153
12 112 182
13 124 33
14 1 88
15 95 103
16 157 21
17 157 150
18 99 50
19 78 64
20 114 179
21 2 146
22 96 114
23 157 8
24 189 200
25 177 36
26 87 172
27 182 113
28 82 157
29 158 180
30 42 26
31 191 107
32 74 95
33 33 72
34 83 127
35 182 45
36 156 140
37 180 89
38 12 18
39 22 177
40 8 40
41 12 102
42 20 44
43 73 13
44 135 24
45 176 200
46 154 173
47 174 65
48 165 112
49 1 72
50 117 184
51 41 131
52 169 124
53 91 80
54 10 71
55 70 40
56 102 169
57 38 117
58 1 128
59 16 25
60 31 60
61 185 83
62 125 200
63 166 139
64 194 114
65 55 48
66 54 21
67 118 185
68 45 200
69 193 34
70 71 93
71 11 27
72 117 143
73 173 23
74 109 14
75 70 132
76 20 121
77 40 13
78 58 122
79 56 195
80 94 135
81 36 129
82 100 46
83 109 78
84 162 27
85 36 140
86 190 101
87 83 118
88 65 177
89 169 153
90 142 177
91 157 194
92 2 57
93 51 64
94 95 183
95 35 49
96 46 4
97 60 4
98 121 152
99 94 35
