N 100 
0 38 97
1 10 161
2 57 23
3 192 197
4 10 199
5 40 173
6 12 146
7 33 54
8 66 161
9 189 74
10 125 146
11 36 20
12 18 56
13 43 146
14 141 73
15 186 165
16 17 96
17 26 127
18 40 78
19 198 21
20 39 63
21 90 33
22 112 78
23 123 99
24 60 35
25 35 103
26 58 45
27 84 8
28 35 42
29 5 174
30 67 137
31 54 156
32 100 54
33 2 82
34 139 75
35 41 92
36 170 69
37 151 31
38 103 188
39 27 126
40 175 146
41 167 24
42 39 142
43 135 197
44 189 131
45 138 90
46 2 94
47 162 89
48 92 167
49 19 196
50 139 39
51 190 52
52 157 45
53 42 180
54 118 171
55 130 190
56 149 50
57 105 142
58 93 30
59 194 39
60 144 185
61 146 30
62 37 15
63 188 77
64 64 76
65 53 18
66 88 159
67 1 80
68 94 133
69 98 95
70 33 81
71 154 98
72 67 93
73 166 145
74 192 183
75 52 129
76 81 171
77 50 124
78 90 54
79 62 27
80 27 17
81 63 32
82 70 118
83 143 25
84 154 109
85 167 78
86 188 23
87 110 63
88 125 52
89 137 72
90 173 95
91 31 19
92 8 176
93 51 81
94 60 64
95 183 131
96 149 41
97 60 8
98 123 171
99 142 20
