N 100 
0 172 182
1 180 165
2 197 128
3 42 128
4 102 149
5 34 159
6 113 143
7 181 152
8 113 117
9 81 194
10 191 138
11 98 49
12 110 197
13 56 170
14 181 136
15 150 55
16 161 153
17 146 16
18 49 132
19 96 95
20 51 191
21 14 154
22 23 24
23 195 113
24 94 136
25 150 179
26 39 111
27 159 113
28 67 77
29 184 48
30 133 78
31 156 47
32 149 184
33 102 61
34 166 176
35 53 182
36 32 138
37 118 113
38 179 44
39 58 105
40 138 113
41 24 94
42 190 91
43 13 31
44 11 198
45 115 83
46 32 120
47 98 187
48 99 200
49 173 89
50 110 100
51 142 9
52 159 75
53 181 19
54 80 63
55 183 117
56 147 27
57 21 173
58 80 99
59 122 167
60 98 94
61 42 188
62 163 188
63 142 176
64 58 52
65 33 104
66 34 146
67 173 82
68 116 84
69 8 124
70 9 60
71 103 186
72 58 81
73 29 33
74 32 121
75 107 147
76 158 11
77 70 60
78 157 194
79 15 160
80 71 36
81 123 42
82 161 165
83 166 111
84 31 112
85 192 52
86 158 174
87 176 159
88 109 42
89 192 134
90 30 64
91 34 19
92 59 2
93 31 53
94 85 149
95 110 95
96 74 195
97 35 173
98 188 12
99 146 149
