N 100 
0 115 25
1 108 17
2 23 17
3 65 83
4 21 114
5 162 176
6 30 130
7 53 155
8 57 102
9 176 28
10 159 65
11 137 104
12 140 48
13 82 177
14 96 119
15 148 41
16 99 91
17 174 3
18 12 133
19 173 189
20 113 65
21 48 46
22 119 179
23 88 132
24 143 127
25 141 159
26 121 89
27 137 122
28 21 176
29 151 181
30 60 98
31 72 107
32 47 18
33 38 140
34 109 5
35 47 32
36 43 120
37 128 24
38 178 26
39 169 107
40 21 56
41 92 13
42 198 19
43 31 6
44 95 155
45 98 11
46 164 196
47 101 172
48 106 120
49 115 40
50 169 137
51 170 40
52 133 20
53 98 86
54 45 49
55 158 165
56 8 84
57 149 69
58 21 159
59 93 85
60 45 162
61 189 117
62 187 176
63 11 42
64 83 158
65 25 173
66 14 115
67 121 104
68 120 120
69 14 72
70 184 26
71 12 183
72 48 170
73 75 138
74 44 35
75 115 180
76 169 126
77 160 193
78 181 41
79 73 44
80 3 96
81 16 139
82 161 128
83 81 33
84 111 141
85 169 70
86 72 190
87 95 47
88 97 191
89 63 140
90 56 139
91 122 76
92 194 53
93 132 58
94 157 94
95 105 49
96 99 5
97 147 149
98 120 71
99 2 47
