N 100 
0 14 133
1 123 106
2 130 104
3 170 32
4 141 139
5 129 170
6 14 53
7 175 153
8 183 96
9 43 169
10 109 194
11 2 124
12 24 125
13 97 165
14 33 73
15 51 114
16 17 144
17 88 5
18 1 200
19 180 102
20 145 85
21 93 125
22 145 86
23 186 13
24 107 107
25 159 56
26 58 141
27 13 30
28 162 112
29 126 25
30 169 126
31 190 10
32 187 112
33 62 159
34 162 178
35 131 192
36 170 83
37 19 132
38 186 48
39 137 44
40 4 145
41 161 16
42 115 36
43 16 126
44 166 116
45 74 60
46 67 37
47 52 119
48 28 93
49 45 5
50 153 32
51 161 115
52 177 106
53 111 189
54 54 101
55 1 126
56 180 190
57 22 165
58 188 145
59 1 62
60 9 17
61 125 15
62 91 93
63 117 95
64 198 92
65 50 175
66 105 188
67 19 173
68 167 79
69 133 143
70 105 183
71 142 104
72 1 181
73 185 154
74 169 178
75 114 21
76 200 128
77 114 136
78 28 15
79 133 105
80 117 138
81 106 176
82 20 101
83 164 62
84 194 60
85 165 153
86 129 74
87 160 178
88 18 197
89 25 97
90 138 117
91 161 169
92 28 112
93 45 81
94 62 70
95 81 196
96 85 174
97 130 8
98 136 109
99 172 189
