N 100 
0 141 36
1 115 28
2 69 120
3 67 132
4 97 44
5 109 30
6 115 152
7 112 120
8 30 56
9 91 21
10 29 51
11 145 163
12 102 148
13 185 88
14 167 148
15 118 190
16 86 153
17 17 145
18 27 109
19 31 53
20 200 101
21 185 181
22 45 80
23 175 7
24 110 87
25 180 67
26 28 47
27 171 190
28 41 191
29 81 116
30 180 93
31 129 38
32 21 94
33 129 173
34 146 75
35 67 120
36 138 91
37 136 187
38 99 139
39 76 105
40 186 44
41 65 142
42 141 16
43 57 36
44 62 103
45 43 26
46 98 83
47 168 59
48 113 87
49 28 31
50 189 40
51 23 157
52 98 96
53 176 153
54 23 74
55 88 64
56 70 52
57 129 87
58 113 135
59 118 60
60 164 49
61 21 111
62 36 162
63 3 117
64 121 115
65 94 89
66 154 92
67 158 153
68 169 162
69 139 65
70 149 46
71 133 114
72 148 118
73 186 27
74 122 43
75 144 61
76 177 176
77 124 36
78 27 18
79 118 172
80 35 146
81 45 138
82 81 57
83 152 183
84 198 42
85 102 114
86 172 132
87 30 164
88 186 167
89 89 120
90 148 188
91 171 101
92 66 85
93 172 9
94 136 5
95 93 54
96 132 40
97 66 68
98 173 45
99 53 176
