N 100 
0 14 170
1 154 37
2 75 128
3 104 26
4 30 43
5 163 21
6 1 66
7 79 135
8 164 8
9 47 189
10 188 4
11 81 13
12 20 106
13 87 17
14 40 183
15 140 98
16 51 108
17 78 106
18 50 165
19 31 57
20 110 52
21 120 11
22 142 106
23 150 116
24 3 15
25 23 56
26 37 96
27 179 28
28 30 111
29 184 78
30 145 65
31 33 19
32 141 40
33 135 151
34 68 67
35 36 188
36 80 9
37 43 50
38 80 75
39 110 41
40 78 1
41 125 128
42 183 154
43 162 128
44 193 40
45 114 99
46 68 46
47 124 127
48 112 139
49 23 163
50 38 109
51 102 153
52 58 40
53 147 92
54 46 5
55 150 120
56 57 148
57 179 40
58 108 84
59 90 18
60 93 89
61 144 10
62 132 144
63 124 51
64 154 52
65 113 87
66 193 168
67 106 161
68 80 98
69 97 131
70 23 67
71 33 177
72 79 131
73 105 102
74 18 6
75 134 118
76 43 17
77 82 11
78 47 56
79 11 58
80 63 149
81 54 171
82 4 41
83 141 99
84 148 21
85 82 55
86 8 133
87 182 191
88 108 129
89 70 43
90 162 98
91 11 145
92 179 180
93 158 160
94 174 153
95 154 107
96 190 104
97 101 72
98 199 167
99 56 186
