N 100 
0 49 37
1 79 22
2 37 151
3 70 151
4 70 146
5 195 54
6 46 196
7 34 173
8 164 43
9 87 24
10 81 107
11 167 165
12 57 65
13 55 66
14 128 18
15 126 58
16 9 186
17 182 25
18 89 131
19 25 34
20 74 104
21 95 32
22 73 66
23 76 44
24 60 11
25 107 112
26 72 20
27 78 49
28 93 33
29 66 107
30 46 47
31 13 122
32 32 88
33 100 28
34 5 15
35 141 85
36 136 38
37 53 130
38 79 127
39 147 80
40 1 69
41 200 17
42 8 55
43 30 103
44 122 188
45 73 181
46 118 148
47 143 87
48 95 100
49 14 127
50 13 25
51 3 12
52 76 101
53 40 198
54 161 28
55 55 21
56 123 21
57 113 15
58 14 71
59 177 0
60 89 147
61 3 153
62 194 92
63 91 24
64 160 71
65 112 190
66 60 68
67 106 179
68 30 58
69 87 22
70 91 121
71 19 122
72 90 100
73 45 174
74 127 85
75 91 196
76 185 47
77 142 25
78 159 37
79 110 11
80 25 143
81 145 27
82 173 32
83 169 179
84 165 126
85 43 145
86 189 38
87 46 118
88 166 94
89 107 13
90 18 60
91 101 63
92 128 39
93 85 117
94 69 88
95 64 163
96 62 88
97 40 140
98 157 103
99 35 56
