N 100 
0 175 115
1 11 195
2 50 26
3 124 58
4 125 173
5 170 95
6 7 55
7 193 132
8 53 88
9 37 50
10 108 185
11 144 60
12 141 140
13 3 149
14 101 196
15 200 21
16 110 67
17 91 31
18 14 142
19 112 183
20 19 124
21 52 197
22 54 123
23 8 168
24 33 24
25 102 149
26 2 82
27 39 188
28 28 26
29 143 34
30 187 125
31 31 106
32 196 54
33 42 104
34 145 113
35 101 20
36 40 173
37 193 66
38 193 31
39 171 104
40 24 114
41 149 166
42 131 164
43 16 7
44 118 181
45 132 184
46 103 70
47 4 44
48 181 57
49 12 64
50 187 85
51 49 119
52 170 16
53 138 131
54 112 42
55 178 113
56 101 116
57 60 127
58 84 158
59 147 67
60 159 64
61 158 186
62 165 199
63 4 42
64 58 31
65 56 116
66 99 119
67 185 16
68 170 197
69 29 159
70 181 129
71 71 82
72 3 192
73 88 191
74 97 102
75 24 61
76 32 76
77 126 91
78 36 47
79 94 38
80 153 15
81 72 129
82 123 58
83 88 75
84 158 197
85 174 32
86 186 90
87 79 27
88 150 17
89 63 182
90 102 198
91 104 96
92 36 171
93 48 24
94 34 32
95 67 121
96 124 154
97 124 107
98 161 104
99 8 169
