N 100 
0 140 107
1 113 135
2 185 147
3 32 121
4 118 57
5 181 40
6 183 66
7 1 118
8 141 47
9 138 121
10 110 114
11 43 20
12 9 55
13 124 26
14 146 125
15 121 182
16 135 120
17 118 155
18 179 162
19 31 116
20 181 9
21 64 184
22 102 199
23 90 125
24 7 158
25 26 31
26 112 106
27 24 125
28 139 103
29 49 40
30 121 104
31 142 96
32 197 18
33 66 179
34 2 121
35 152 111
36 80 47
37 165 168
38 164 165
39 134 95
40 39 59
41 71 151
42 63 72
43 169 141
44 123 144
45 152 52
46 155 151
47 32 102
48 83 149
49 28 34
50 181 147
51 50 173
52 104 128
53 6 12
54 96 43
55 68 89
56 115 118
57 137 123
58 110 137
59 161 112
60 106 67
61 196 17
62 63 34
63 173 154
64 171 133
65 156 127
66 28 139
67 68 36
68 141 39
69 31 89
70 96 190
71 60 63
72 161 31
73 39 16
74 197 155
75 146 126
76 94 42
77 190 24
78 84 41
79 1 169
80 85 30
81 7 135
82 36 191
83 71 58
84 94 15
85 122 152
86 21 8
87 197 73
88 25 199
89 88 62
90 134 90
91 132 180
92 181 133
93 39 121
94 199 28
95 187 97
96 9 2
97 26 169
98 176 16
99 8 160
