N 100 
0 4 51
1 52 196
2 70 0
3 158 15
4 137 64
5 1 104
6 158 23
7 84 0
8 131 62
9 20 29
10 177 81
11 49 38
12 51 116
13 20 180
14 0 56
15 8 194
16 41 104
17 62 107
18 2 151
19 7 21
20 133 157
21 130 179
22 19 22
23 12 79
24 68 141
25 23 26
26 108 68
27 27 137
28 111 143
29 25 187
30 12 94
31 44 180
32 123 34
33 142 134
34 76 143
35 123 186
36 150 92
37 29 168
38 10 72
39 50 106
40 57 114
41 73 97
42 194 170
43 152 165
44 187 78
45 33 91
46 113 83
47 0 71
48 72 104
49 83 107
50 199 21
51 82 47
52 124 62
53 104 19
54 93 17
55 196 188
56 3 124
57 43 163
58 86 30
59 108 42
60 75 193
61 29 199
62 59 4
63 41 7
64 126 167
65 10 119
66 146 43
67 5 193
68 191 112
69 137 55
70 102 18
71 102 83
72 137 78
73 136 8
74 87 50
75 114 1
76 143 110
77 161 155
78 157 46
79 84 200
80 17 26
81 78 185
82 127 83
83 85 52
84 135 183
85 141 155
86 89 67
87 121 191
88 86 157
89 88 27
90 9 31
91 61 11
92 121 79
93 125 48
94 111 29
95 182 98
96 20 31
97 28 9
98 185 24
99 46 39
