N 100 
0 163 9
1 198 11
2 68 101
3 11 103
4 76 34
5 101 199
6 11 16
7 96 50
8 113 90
9 157 80
10 161 4
11 158 18
12 20 81
13 181 115
14 143 174
15 13 132
16 138 170
17 115 70
18 108 92
19 55 159
20 150 196
21 25 142
22 73 0
23 185 54
24 61 74
25 125 36
26 150 42
27 97 53
28 60 36
29 51 170
30 149 83
31 164 165
32 47 191
33 171 113
34 80 163
35 177 116
36 143 64
37 12 24
38 41 189
39 158 193
40 53 45
41 194 30
42 64 124
43 162 155
44 183 102
45 125 68
46 173 128
47 193 38
48 75 4
49 23 160
50 135 160
51 11 73
52 161 42
53 82 73
54 59 67
55 81 52
56 38 180
57 149 44
58 8 105
59 25 139
60 166 9
61 192 92
62 64 188
63 134 113
64 24 158
65 195 135
66 152 90
67 72 102
68 31 133
69 34 180
70 44 26
71 188 166
72 142 186
73 111 127
74 97 153
75 200 46
76 159 161
77 193 115
78 122 140
79 70 77
80 100 51
81 16 124
82 139 97
83 160 63
84 119 192
85 186 21
86 76 135
87 167 8
88 195 47
89 132 79
90 154 81
91 63 185
92 72 116
93 150 163
94 124 120
95 30 121
96 40 82
97 158 128
98 151 137
99 40 27
