N 100 
0 10 12
1 191 163
2 187 88
3 129 98
4 56 75
5 199 94
6 131 135
7 37 188
8 151 2
9 116 193
10 181 27
11 27 106
12 53 31
13 130 152
14 75 64
15 95 11
16 135 88
17 88 130
18 80 162
19 89 73
20 147 79
21 49 72
22 135 20
23 51 40
24 24 154
25 58 58
26 141 47
27 80 129
28 35 9
29 76 59
30 188 200
31 88 68
32 166 166
33 194 73
34 72 137
35 0 28
36 109 70
37 76 121
38 196 16
39 136 167
40 36 133
41 82 91
42 12 57
43 50 102
44 135 159
45 90 54
46 191 13
47 148 152
48 82 96
49 130 16
50 112 20
51 112 118
52 85 126
53 166 120
54 96 147
55 117 181
56 18 1
57 141 152
58 159 125
59 122 2
60 65 187
61 200 135
62 51 59
63 21 62
64 150 22
65 162 129
66 47 68
67 194 17
68 38 36
69 199 162
70 115 177
71 52 105
72 184 189
73 132 44
74 131 109
75 191 139
76 121 51
77 90 44
78 81 169
79 55 147
80 25 164
81 104 37
82 95 131
83 165 114
84 192 85
85 110 59
86 66 50
87 88 199
88 121 9
89 142 146
90 42 59
91 87 99
92 27 103
93 3 121
94 157 27
95 197 116
96 190 136
97 193 175
98 195 35
99 198 20
