N 100 
0 85 82
1 101 88
2 138 176
3 36 3
4 159 114
5 15 52
6 56 54
7 51 14
8 109 145
9 184 184
10 111 146
11 43 93
12 57 85
13 114 106
14 66 87
15 168 33
16 73 136
17 130 169
18 75 44
19 74 191
20 128 88
21 44 136
22 146 85
23 21 25
24 189 96
25 129 152
26 148 190
27 92 147
28 37 40
29 49 69
30 68 71
31 25 70
32 20 190
33 135 129
34 131 102
35 76 39
36 137 97
37 72 83
38 186 52
39 113 181
40 56 175
41 27 199
42 16 70
43 70 97
44 75 15
45 153 195
46 106 199
47 131 90
48 139 177
49 62 61
50 8 126
51 44 114
52 192 154
53 46 38
54 47 41
55 73 2
56 47 107
57 149 20
58 58 144
59 11 44
60 111 46
61 99 96
62 45 167
63 178 142
64 56 148
65 17 120
66 152 158
67 92 74
68 25 107
69 103 118
70 136 8
71 2 172
72 103 124
73 130 35
74 150 166
75 123 178
76 197 95
77 135 0
78 128 144
79 75 149
80 188 178
81 151 166
82 160 118
83 192 102
84 181 45
85 106 100
86 99 169
87 45 86
88 26 163
89 78 40
90 186 97
91 144 133
92 114 134
93 193 87
94 175 65
95 166 200
96 147 146
97 176 67
98 135 37
99 27 78
