N 100 
0 68 157
1 73 133
2 118 31
3 55 126
4 119 171
5 44 46
6 108 91
7 171 10
8 81 156
9 69 141
10 48 102
11 193 27
12 117 124
13 66 64
14 4 0
15 166 45
16 66 25
17 108 198
18 63 96
19 72 13
20 139 38
21 61 195
22 34 148
23 185 35
24 183 89
25 130 48
26 136 106
27 57 82
28 162 152
29 20 167
30 107 84
31 152 60
32 67 74
33 128 137
34 85 106
35 155 62
36 169 13
37 58 34
38 137 139
39 161 50
40 13 105
41 24 50
42 142 90
43 10 199
44 57 16
45 196 125
46 190 116
47 37 149
48 152 192
49 24 52
50 159 123
51 190 164
52 24 98
53 70 143
54 56 182
55 57 76
56 165 166
57 140 48
58 78 77
59 190 15
60 4 143
61 195 107
62 16 23
63 175 182
64 122 34
65 192 149
66 148 21
67 28 140
68 25 200
69 101 159
70 142 43
71 77 195
72 162 22
73 37 163
74 190 10
75 170 37
76 189 167
77 125 107
78 19 169
79 63 189
80 99 150
81 181 155
82 165 88
83 141 118
84 92 147
85 95 112
86 115 82
87 122 43
88 188 129
89 25 52
90 122 153
91 38 122
92 9 128
93 193 92
94 191 42
95 88 10
96 17 70
97 167 58
98 170 137
99 39 18
