N 100 
0 112 148
1 66 95
2 154 154
3 62 58
4 38 3
5 54 124
6 108 130
7 106 28
8 15 81
9 66 76
10 44 41
11 118 15
12 69 72
13 173 20
14 59 149
15 10 166
16 177 180
17 124 185
18 156 21
19 141 20
20 199 45
21 7 86
22 195 4
23 71 135
24 40 168
25 92 142
26 38 200
27 72 22
28 36 114
29 60 158
30 49 119
31 53 37
32 151 171
33 123 154
34 195 38
35 158 61
36 109 163
37 194 13
38 70 162
39 13 117
40 71 41
41 126 34
42 69 156
43 49 182
44 178 53
45 96 87
46 65 15
47 50 184
48 65 76
49 35 75
50 15 40
51 180 3
52 107 72
53 64 30
54 121 153
55 164 56
56 8 80
57 145 193
58 95 22
59 188 198
60 103 23
61 50 105
62 198 38
63 40 184
64 76 61
65 81 101
66 29 108
67 32 50
68 163 122
69 86 68
70 150 63
71 168 186
72 195 70
73 103 66
74 173 143
75 101 178
76 85 188
77 92 32
78 156 8
79 171 56
80 15 21
81 43 27
82 182 113
83 145 154
84 143 187
85 24 180
86 0 135
87 160 127
88 79 42
89 20 51
90 58 7
91 197 30
92 178 31
93 44 31
94 15 51
95 49 129
96 155 13
97 43 73
98 161 189
99 170 13
