N 100 
0 191 72
1 48 72
2 60 184
3 176 89
4 121 90
5 89 96
6 78 79
7 96 111
8 1 157
9 84 156
10 50 145
11 15 133
12 84 137
13 100 50
14 86 135
15 48 191
16 190 97
17 51 95
18 125 98
19 23 141
20 154 188
21 51 151
22 88 138
23 30 77
24 87 93
25 122 93
26 24 123
27 164 81
28 15 173
29 48 71
30 121 89
31 73 148
32 135 118
33 113 27
34 1 21
35 105 40
36 170 60
37 174 189
38 9 12
39 94 136
40 85 197
41 3 11
42 182 78
43 95 110
44 65 117
45 70 136
46 28 31
47 185 98
48 70 109
49 135 40
50 139 161
51 107 72
52 40 38
53 136 174
54 157 15
55 147 27
56 120 26
57 73 51
58 33 142
59 24 57
60 47 134
61 137 86
62 23 22
63 124 200
64 78 194
65 58 100
66 198 112
67 199 49
68 163 41
69 97 195
70 14 43
71 147 162
72 34 23
73 133 174
74 33 84
75 175 114
76 31 23
77 103 100
78 187 82
79 44 50
80 135 62
81 78 158
82 186 184
83 18 42
84 81 134
85 58 18
86 156 155
87 101 57
88 61 124
89 148 18
90 36 120
91 106 176
92 32 187
93 7 120
94 129 173
95 6 38
96 81 107
97 196 195
98 200 123
99 88 151
