N 100 
0 169 16
1 181 28
2 73 51
3 105 124
4 32 8
5 178 22
6 156 51
7 196 12
8 75 89
9 98 183
10 189 33
11 84 87
12 118 62
13 127 172
14 195 102
15 27 46
16 13 87
17 118 195
18 199 0
19 112 96
20 4 6
21 182 29
22 77 5
23 135 103
24 104 173
25 9 59
26 196 16
27 106 28
28 10 150
29 63 19
30 137 9
31 180 191
32 139 25
33 2 142
34 127 9
35 23 167
36 151 12
37 26 98
38 57 146
39 109 94
40 34 26
41 50 83
42 4 57
43 184 163
44 27 191
45 59 143
46 93 102
47 59 36
48 129 112
49 85 54
50 122 129
51 79 152
52 54 63
53 76 182
54 99 130
55 186 167
56 8 152
57 175 16
58 195 172
59 142 85
60 98 100
61 90 81
62 138 117
63 66 159
64 132 47
65 185 149
66 65 33
67 73 23
68 40 137
69 143 99
70 41 95
71 3 166
72 69 117
73 144 115
74 142 1
75 20 60
76 103 182
77 84 49
78 199 99
79 119 78
80 117 167
81 78 43
82 176 186
83 187 145
84 101 1
85 52 50
86 76 104
87 40 45
88 63 181
89 68 23
90 163 40
91 187 50
92 173 118
93 28 16
94 152 9
95 113 121
96 74 50
97 191 87
98 38 139
99 98 54
