N 100 
0 83 164
1 117 19
2 82 38
3 96 3
4 116 25
5 100 114
6 146 68
7 72 182
8 53 68
9 87 198
10 114 111
11 195 187
12 71 65
13 136 94
14 50 90
15 96 132
16 39 174
17 154 151
18 12 113
19 56 107
20 194 116
21 165 59
22 44 139
23 162 82
24 53 38
25 191 4
26 72 127
27 198 14
28 31 73
29 140 102
30 191 196
31 70 27
32 38 105
33 13 85
34 6 153
35 35 114
36 63 99
37 151 30
38 98 67
39 67 53
40 73 133
41 101 119
42 91 155
43 187 194
44 166 124
45 60 200
46 142 129
47 60 155
48 103 16
49 109 166
50 64 19
51 195 92
52 178 54
53 15 105
54 64 69
55 73 28
56 2 195
57 74 179
58 67 84
59 51 155
60 196 66
61 43 183
62 116 50
63 20 172
64 36 163
65 94 106
66 182 171
67 165 94
68 89 189
69 164 25
70 157 54
71 31 22
72 106 166
73 118 107
74 35 97
75 113 41
76 177 70
77 155 40
78 65 90
79 87 33
80 139 91
81 3 71
82 74 31
83 175 92
84 60 127
85 141 159
86 176 102
87 114 20
88 51 179
89 192 187
90 58 57
91 31 27
92 166 200
93 133 40
94 198 8
95 70 69
96 102 192
97 37 4
98 180 87
99 70 161
