N 100 
0 60 56
1 20 26
2 67 198
3 136 116
4 81 177
5 19 64
6 41 172
7 109 80
8 70 5
9 1 79
10 12 123
11 151 178
12 80 140
13 163 33
14 106 111
15 52 88
16 49 30
17 68 189
18 27 31
19 172 121
20 179 170
21 183 80
22 82 189
23 77 46
24 131 186
25 93 199
26 23 87
27 165 157
28 40 185
29 84 28
30 177 21
31 151 92
32 120 172
33 126 122
34 188 136
35 81 13
36 51 67
37 12 140
38 61 166
39 118 85
40 146 130
41 98 86
42 142 69
43 122 189
44 95 37
45 183 21
46 70 24
47 144 53
48 141 27
49 126 6
50 113 191
51 4 62
52 194 15
53 17 123
54 58 7
55 146 68
56 111 90
57 120 5
58 173 185
59 14 37
60 40 12
61 172 17
62 29 133
63 92 53
64 193 127
65 111 123
66 153 42
67 51 147
68 26 156
69 46 81
70 94 25
71 20 97
72 119 56
73 23 179
74 109 47
75 142 0
76 70 42
77 55 140
78 124 177
79 163 140
80 119 11
81 47 186
82 14 6
83 186 94
84 84 64
85 193 143
86 60 52
87 113 153
88 124 35
89 39 168
90 88 97
91 24 111
92 156 23
93 102 175
94 49 131
95 196 108
96 174 13
97 189 136
98 107 17
99 144 139
