N 100 
0 99 188
1 32 120
2 116 48
3 22 91
4 19 198
5 23 19
6 25 150
7 133 153
8 84 107
9 135 110
10 184 136
11 91 101
12 88 39
13 44 126
14 183 96
15 192 41
16 88 174
17 163 29
18 179 139
19 47 86
20 125 35
21 116 110
22 27 161
23 135 102
24 46 158
25 193 155
26 136 53
27 128 200
28 154 148
29 177 167
30 62 144
31 129 130
32 58 20
33 66 47
34 114 180
35 146 140
36 155 43
37 173 172
38 83 79
39 161 151
40 29 124
41 11 37
42 190 197
43 52 187
44 123 24
45 21 17
46 26 76
47 14 27
48 63 113
49 39 50
50 163 60
51 150 146
52 69 183
53 143 21
54 116 107
55 121 147
56 126 151
57 143 0
58 187 143
59 133 102
60 114 165
61 13 141
62 104 47
63 92 194
64 119 97
65 149 124
66 95 180
67 190 190
68 100 23
69 5 199
70 97 158
71 67 121
72 167 65
73 123 0
74 167 137
75 37 199
76 6 124
77 157 96
78 76 75
79 23 200
80 147 95
81 107 83
82 18 43
83 139 148
84 43 110
85 33 60
86 115 60
87 100 4
88 162 126
89 11 155
90 189 44
91 50 104
92 102 49
93 194 158
94 167 38
95 95 39
96 169 116
97 41 17
98 85 98
99 32 178
