N 100 
0 184 103
1 84 151
2 102 112
3 123 104
4 120 127
5 25 66
6 146 6
7 105 136
8 31 19
9 15 97
10 165 173
11 22 157
12 103 146
13 59 95
14 62 39
15 58 53
16 167 182
17 177 170
18 183 114
19 105 22
20 44 180
21 132 7
22 8 188
23 103 173
24 67 106
25 112 126
26 111 24
27 138 144
28 136 145
29 90 82
30 122 184
31 60 19
32 120 177
33 122 167
34 170 51
35 195 9
36 141 14
37 25 110
38 171 99
39 115 33
40 152 157
41 2 86
42 118 161
43 99 151
44 180 198
45 26 174
46 169 75
47 167 2
48 19 60
49 67 131
50 1 147
51 39 157
52 170 54
53 94 148
54 130 95
55 186 64
56 168 120
57 20 60
58 186 41
59 63 128
60 99 55
61 156 197
62 158 120
63 22 158
64 19 143
65 81 36
66 128 22
67 114 23
68 166 71
69 137 143
70 157 36
71 31 100
72 186 32
73 5 145
74 156 77
75 4 76
76 103 87
77 101 62
78 80 112
79 169 157
80 59 70
81 64 148
82 56 158
83 10 50
84 81 6
85 134 60
86 45 63
87 20 121
88 97 94
89 62 58
90 191 45
91 133 72
92 78 23
93 184 3
94 41 199
95 132 145
96 43 20
97 103 83
98 123 141
99 107 38
