N 100 
0 110 197
1 8 162
2 171 114
3 66 23
4 68 129
5 6 111
6 7 111
7 23 189
8 129 166
9 126 177
10 175 42
11 9 165
12 102 105
13 166 133
14 7 170
15 171 37
16 177 53
17 121 96
18 118 169
19 39 80
20 65 99
21 60 183
22 41 13
23 39 98
24 9 166
25 145 172
26 174 24
27 151 180
28 91 193
29 93 50
30 96 151
31 116 95
32 8 87
33 24 119
34 67 177
35 94 169
36 35 97
37 132 39
38 30 162
39 103 178
40 87 90
41 139 140
42 146 197
43 106 56
44 117 8
45 18 26
46 147 82
47 25 61
48 11 78
49 183 68
50 61 197
51 15 170
52 11 121
53 77 57
54 94 48
55 99 24
56 185 10
57 152 35
58 53 200
59 174 176
60 194 102
61 89 183
62 124 70
63 16 89
64 185 109
65 75 1
66 53 172
67 34 62
68 135 188
69 121 68
70 193 83
71 39 183
72 3 96
73 132 37
74 77 10
75 87 124
76 126 31
77 69 122
78 56 1
79 152 12
80 195 118
81 8 78
82 125 103
83 120 176
84 12 33
85 121 56
86 102 92
87 98 28
88 2 155
89 162 199
90 0 125
91 192 129
92 131 41
93 150 187
94 174 121
95 103 114
96 75 20
97 102 3
98 174 15
99 191 118
