N 100 
0 187 84
1 12 125
2 97 161
3 119 145
4 80 20
5 111 99
6 167 177
7 124 40
8 131 37
9 148 24
10 151 183
11 192 170
12 42 155
13 112 165
14 4 119
15 100 198
16 197 145
17 198 17
18 3 179
19 19 102
20 29 166
21 188 178
22 119 159
23 163 79
24 186 196
25 42 184
26 131 167
27 99 57
28 175 119
29 64 37
30 126 18
31 62 196
32 177 64
33 182 79
34 32 141
35 23 79
36 55 25
37 165 193
38 70 78
39 80 93
40 63 118
41 90 1
42 43 118
43 104 43
44 19 100
45 121 91
46 160 38
47 126 127
48 2 160
49 12 14
50 164 178
51 53 139
52 135 35
53 50 61
54 66 98
55 110 192
56 42 139
57 77 8
58 141 143
59 75 170
60 19 123
61 183 3
62 23 111
63 51 9
64 21 52
65 4 157
66 1 12
67 186 161
68 12 74
69 108 85
70 73 75
71 57 37
72 191 129
73 137 55
74 82 131
75 57 147
76 188 189
77 63 182
78 23 102
79 177 44
80 118 88
81 125 143
82 35 119
83 4 148
84 178 76
85 129 77
86 80 19
87 25 31
88 148 66
89 125 96
90 176 99
91 168 44
92 9 113
93 15 84
94 44 101
95 46 193
96 30 2
97 168 99
98 33 97
99 28 95
