N 100 
0 87 44
1 147 71
2 109 3
3 54 64
4 149 11
5 68 147
6 87 18
7 97 153
8 19 100
9 55 13
10 11 186
11 195 115
12 88 3
13 145 191
14 13 37
15 23 139
16 146 50
17 139 36
18 37 168
19 50 157
20 99 29
21 112 137
22 191 129
23 21 168
24 188 192
25 65 30
26 195 168
27 199 103
28 122 5
29 162 70
30 84 139
31 194 87
32 16 96
33 72 21
34 145 12
35 7 176
36 149 140
37 181 11
38 154 95
39 161 9
40 32 170
41 67 48
42 170 22
43 52 185
44 82 11
45 171 179
46 92 177
47 5 157
48 167 49
49 107 117
50 184 175
51 142 177
52 36 85
53 79 82
54 112 118
55 30 136
56 162 118
57 103 15
58 62 6
59 83 147
60 166 23
61 72 120
62 154 148
63 99 17
64 30 42
65 192 170
66 39 94
67 153 72
68 18 100
69 9 141
70 48 83
71 168 119
72 130 147
73 34 49
74 186 81
75 22 80
76 11 33
77 78 127
78 136 153
79 154 101
80 196 95
81 172 179
82 72 106
83 86 97
84 180 76
85 161 129
86 88 163
87 9 113
88 92 110
89 32 75
90 48 53
91 129 149
92 44 40
93 167 183
94 18 114
95 162 134
96 37 161
97 60 80
98 91 81
99 134 91
