N 100 
0 200 110
1 143 196
2 96 123
3 72 126
4 26 134
5 127 184
6 70 160
7 67 160
8 20 59
9 133 118
10 154 74
11 72 164
12 86 98
13 0 23
14 32 107
15 121 101
16 183 120
17 93 100
18 158 159
19 160 165
20 79 157
21 160 28
22 10 106
23 34 151
24 85 25
25 135 156
26 124 38
27 164 28
28 198 123
29 45 149
30 104 71
31 117 67
32 39 83
33 13 34
34 143 2
35 158 69
36 30 2
37 37 26
38 3 131
39 136 108
40 31 80
41 97 36
42 109 96
43 38 194
44 158 17
45 113 29
46 64 93
47 42 114
48 143 153
49 199 127
50 46 36
51 38 110
52 179 147
53 107 90
54 73 123
55 120 126
56 197 77
57 4 41
58 180 1
59 61 132
60 151 169
61 126 92
62 173 61
63 95 0
64 75 82
65 168 45
66 92 3
67 167 75
68 125 32
69 114 74
70 49 179
71 125 151
72 162 196
73 17 62
74 143 151
75 98 70
76 128 49
77 44 49
78 103 83
79 103 157
80 146 159
81 33 48
82 169 25
83 173 175
84 197 52
85 200 83
86 109 127
87 161 175
88 77 106
89 35 126
90 123 97
91 148 112
92 118 44
93 165 54
94 193 39
95 47 79
96 62 169
97 142 125
98 136 48
99 33 176
