N 100 
0 149 166
1 41 160
2 86 18
3 168 116
4 61 16
5 186 186
6 121 21
7 88 44
8 199 49
9 51 165
10 151 51
11 140 17
12 45 46
13 162 168
14 133 113
15 133 162
16 41 61
17 100 21
18 72 65
19 40 8
20 10 108
21 136 24
22 142 172
23 41 15
24 60 140
25 184 179
26 112 44
27 110 107
28 105 144
29 125 157
30 192 184
31 55 154
32 146 148
33 88 16
34 1 3
35 70 137
36 50 34
37 152 70
38 149 165
39 192 128
40 96 153
41 141 17
42 137 136
43 110 55
44 157 118
45 114 25
46 45 128
47 63 118
48 86 182
49 23 143
50 122 0
51 82 194
52 116 187
53 164 176
54 62 184
55 6 41
56 140 10
57 99 41
58 159 185
59 104 167
60 158 74
61 148 26
62 104 72
63 162 0
64 92 149
65 98 44
66 111 86
67 137 177
68 105 4
69 190 121
70 70 22
71 95 194
72 13 96
73 70 109
74 23 76
75 73 92
76 154 141
77 98 200
78 47 58
79 37 137
80 45 174
81 133 28
82 2 153
83 157 176
84 29 157
85 67 36
86 106 177
87 92 175
88 119 147
89 63 53
90 98 39
91 35 37
92 57 43
93 78 151
94 136 22
95 40 125
96 184 38
97 177 99
98 175 95
99 198 46
