N 100 
0 147 179
1 194 148
2 100 156
3 22 82
4 64 116
5 33 119
6 80 146
7 78 1
8 71 173
9 12 138
10 168 160
11 170 14
12 32 95
13 40 130
14 192 0
15 32 170
16 191 21
17 198 101
18 40 101
19 174 172
20 62 69
21 100 18
22 134 82
23 137 138
24 113 105
25 164 167
26 164 54
27 135 133
28 138 76
29 11 177
30 64 135
31 14 176
32 55 2
33 65 45
34 22 84
35 94 174
36 132 165
37 37 9
38 43 198
39 161 106
40 120 100
41 70 22
42 50 70
43 151 7
44 173 183
45 2 16
46 188 7
47 89 102
48 143 7
49 44 77
50 21 4
51 49 40
52 52 166
53 136 149
54 66 181
55 48 148
56 132 126
57 37 198
58 108 133
59 176 180
60 82 33
61 149 108
62 42 114
63 16 174
64 196 126
65 101 161
66 170 83
67 25 199
68 63 197
69 55 135
70 143 41
71 144 106
72 102 15
73 47 105
74 160 45
75 197 173
76 7 45
77 16 62
78 6 83
79 192 103
80 148 59
81 147 2
82 195 103
83 21 66
84 151 191
85 2 113
86 147 132
87 11 118
88 24 120
89 36 100
90 109 133
91 157 4
92 193 168
93 142 97
94 103 27
95 41 49
96 199 152
97 33 155
98 46 85
99 172 26
