N 100 
0 55 116
1 86 6
2 88 167
3 54 32
4 97 169
5 69 27
6 138 198
7 190 39
8 76 70
9 61 128
10 86 144
11 72 103
12 95 13
13 73 10
14 3 106
15 99 67
16 105 37
17 196 180
18 97 4
19 38 26
20 183 112
21 164 164
22 91 100
23 131 70
24 50 176
25 112 40
26 101 126
27 157 137
28 73 17
29 13 37
30 28 163
31 140 68
32 15 47
33 151 12
34 118 155
35 26 189
36 86 92
37 175 135
38 174 34
39 4 38
40 27 75
41 109 114
42 125 8
43 9 200
44 110 62
45 6 156
46 56 127
47 86 126
48 120 110
49 36 72
50 180 6
51 95 65
52 139 150
53 50 88
54 44 76
55 22 181
56 192 48
57 174 200
58 147 102
59 181 49
60 104 33
61 62 47
62 122 63
63 94 32
64 171 174
65 22 142
66 23 125
67 161 25
68 199 165
69 109 66
70 29 8
71 140 62
72 87 121
73 74 200
74 58 64
75 135 197
76 101 191
77 47 135
78 28 2
79 183 88
80 4 175
81 6 174
82 62 7
83 99 130
84 34 119
85 162 100
86 92 103
87 196 109
88 78 37
89 73 110
90 73 119
91 16 11
92 36 177
93 28 198
94 9 87
95 38 17
96 16 118
97 109 160
98 188 159
99 11 0
