N 100 
0 125 54
1 119 75
2 196 41
3 187 110
4 170 166
5 111 8
6 16 117
7 146 87
8 195 55
9 140 89
10 125 159
11 103 117
12 34 123
13 160 126
14 44 111
15 74 70
16 163 14
17 128 41
18 145 79
19 152 24
20 106 29
21 39 16
22 114 175
23 162 121
24 184 13
25 37 92
26 176 16
27 95 64
28 64 49
29 99 94
30 146 180
31 177 32
32 22 123
33 73 154
34 36 65
35 118 62
36 196 122
37 28 136
38 78 184
39 38 44
40 57 59
41 187 15
42 186 200
43 41 12
44 34 177
45 88 158
46 34 105
47 184 162
48 7 145
49 149 82
50 185 56
51 41 22
52 129 73
53 16 164
54 74 39
55 178 94
56 124 35
57 148 124
58 142 73
59 184 48
60 38 171
61 115 184
62 113 66
63 182 71
64 55 97
65 22 143
66 174 112
67 108 161
68 134 24
69 135 129
70 7 172
71 91 26
72 81 138
73 167 200
74 117 194
75 0 152
76 187 33
77 49 199
78 115 126
79 90 63
80 193 41
81 166 180
82 0 22
83 184 141
84 71 47
85 87 51
86 107 146
87 192 121
88 179 68
89 200 102
90 148 79
91 197 102
92 61 173
93 25 197
94 0 133
95 37 8
96 104 129
97 72 130
98 54 44
99 183 125
