N 100 
0 27 56
1 62 168
2 176 96
3 153 138
4 151 86
5 86 15
6 168 194
7 28 32
8 131 10
9 56 182
10 169 147
11 126 127
12 76 154
13 184 62
14 80 60
15 99 106
16 137 101
17 77 131
18 3 174
19 3 36
20 21 73
21 13 117
22 193 166
23 135 167
24 130 91
25 166 165
26 38 122
27 194 172
28 83 118
29 165 67
30 181 29
31 104 121
32 102 199
33 94 22
34 109 101
35 161 21
36 182 7
37 107 27
38 27 158
39 103 122
40 48 121
41 101 171
42 29 128
43 45 31
44 143 67
45 158 151
46 62 78
47 16 1
48 90 58
49 43 197
50 155 139
51 41 61
52 109 84
53 144 68
54 117 9
55 120 38
56 25 114
57 90 112
58 81 66
59 187 57
60 57 15
61 59 110
62 78 109
63 93 8
64 24 23
65 49 190
66 17 51
67 21 119
68 179 152
69 23 178
70 54 88
71 11 132
72 191 93
73 147 0
74 147 121
75 45 37
76 133 76
77 177 120
78 74 13
79 44 68
80 93 156
81 108 136
82 119 84
83 177 149
84 170 171
85 150 4
86 48 73
87 151 127
88 12 29
89 107 28
90 18 134
91 52 157
92 152 66
93 83 8
94 196 171
95 1 194
96 194 86
97 135 184
98 34 15
99 53 48
