N 100 
0 192 149
1 10 46
2 13 84
3 74 147
4 61 57
5 168 176
6 16 168
7 35 137
8 25 47
9 115 11
10 26 146
11 173 41
12 154 136
13 77 25
14 48 159
15 36 19
16 56 97
17 126 20
18 10 1
19 27 67
20 149 52
21 195 105
22 60 78
23 72 75
24 38 194
25 148 43
26 143 90
27 85 49
28 91 34
29 111 79
30 101 98
31 65 62
32 47 120
33 31 148
34 184 90
35 49 168
36 104 168
37 59 159
38 55 169
39 158 76
40 73 141
41 168 118
42 140 89
43 44 147
44 199 148
45 7 30
46 126 184
47 161 11
48 52 144
49 50 149
50 167 157
51 154 125
52 184 198
53 65 45
54 105 68
55 19 163
56 36 3
57 176 166
58 35 104
59 120 27
60 129 68
61 118 158
62 141 48
63 72 181
64 194 59
65 29 84
66 131 169
67 22 59
68 70 15
69 62 39
70 72 94
71 197 132
72 162 193
73 59 23
74 151 174
75 34 161
76 198 16
77 189 40
78 197 109
79 114 164
80 98 118
81 14 17
82 77 35
83 23 103
84 161 118
85 168 84
86 90 181
87 168 181
88 50 158
89 126 78
90 190 95
91 106 119
92 17 17
93 94 152
94 104 33
95 37 128
96 188 188
97 24 175
98 112 71
99 24 102
