N 100 
0 145 90
1 24 22
2 180 191
3 166 58
4 161 70
5 147 51
6 89 22
7 27 12
8 47 164
9 39 129
10 94 106
11 66 8
12 151 113
13 107 32
14 9 119
15 56 132
16 68 38
17 170 175
18 98 7
19 175 25
20 34 2
21 157 113
22 91 103
23 159 200
24 83 9
25 58 131
26 92 16
27 86 164
28 114 199
29 33 79
30 153 145
31 168 18
32 188 5
33 139 187
34 119 0
35 28 3
36 190 132
37 131 74
38 14 165
39 34 81
40 195 13
41 1 123
42 102 178
43 104 94
44 104 108
45 94 58
46 33 129
47 117 179
48 177 6
49 151 138
50 184 172
51 110 156
52 131 3
53 30 58
54 169 134
55 98 23
56 28 45
57 115 114
58 40 18
59 191 176
60 27 165
61 84 1
62 122 128
63 159 133
64 181 57
65 10 162
66 33 20
67 166 36
68 123 58
69 50 74
70 78 85
71 144 176
72 151 103
73 26 127
74 55 92
75 49 125
76 176 80
77 147 43
78 7 90
79 17 130
80 85 192
81 145 158
82 180 92
83 63 153
84 6 157
85 73 19
86 21 18
87 132 36
88 108 74
89 98 126
90 194 194
91 59 153
92 116 6
93 160 33
94 195 129
95 2 145
96 21 149
97 192 19
98 193 86
99 3 197
