N 100 
0 197 179
1 193 133
2 123 71
3 198 59
4 15 112
5 182 149
6 50 173
7 1 72
8 128 118
9 158 98
10 63 20
11 115 102
12 124 178
13 77 156
14 36 169
15 28 182
16 174 91
17 189 167
18 174 197
19 27 123
20 141 63
21 69 147
22 21 137
23 106 192
24 160 151
25 179 139
26 90 130
27 71 164
28 167 158
29 182 6
30 8 63
31 122 159
32 39 19
33 111 142
34 184 194
35 33 5
36 113 76
37 104 159
38 195 22
39 104 185
40 83 19
41 94 23
42 68 128
43 116 194
44 23 134
45 82 25
46 139 171
47 164 66
48 16 94
49 113 74
50 1 100
51 74 139
52 89 3
53 127 197
54 68 1
55 174 47
56 91 193
57 196 1
58 196 105
59 155 5
60 197 48
61 112 22
62 178 5
63 178 50
64 39 24
65 191 72
66 1 69
67 31 15
68 148 181
69 23 36
70 0 8
71 79 200
72 114 38
73 59 16
74 132 89
75 196 52
76 13 75
77 151 179
78 101 37
79 124 182
80 30 184
81 91 116
82 17 79
83 118 159
84 103 79
85 82 108
86 96 39
87 113 118
88 48 139
89 25 57
90 155 178
91 10 99
92 200 30
93 102 63
94 181 159
95 87 166
96 200 90
97 163 140
98 166 34
99 37 152
