N 100 
0 9 48
1 200 167
2 182 98
3 7 191
4 61 28
5 114 197
6 185 178
7 3 83
8 190 2
9 67 70
10 45 65
11 40 3
12 91 120
13 50 142
14 77 22
15 92 179
16 18 54
17 90 175
18 84 100
19 102 186
20 42 173
21 107 92
22 2 187
23 108 180
24 155 178
25 178 89
26 41 45
27 115 190
28 20 153
29 6 62
30 147 168
31 184 83
32 57 40
33 185 35
34 168 113
35 151 111
36 195 34
37 46 54
38 90 143
39 88 37
40 89 52
41 52 14
42 50 155
43 182 33
44 160 112
45 78 1
46 17 168
47 28 184
48 28 24
49 32 76
50 194 182
51 26 112
52 15 156
53 110 102
54 162 57
55 15 31
56 182 99
57 93 111
58 183 49
59 36 54
60 66 129
61 128 52
62 165 132
63 64 177
64 147 93
65 162 78
66 164 85
67 189 148
68 157 141
69 130 132
70 143 181
71 1 2
72 188 42
73 195 197
74 152 112
75 117 34
76 73 155
77 25 158
78 172 191
79 147 10
80 177 152
81 28 180
82 6 80
83 77 103
84 143 111
85 86 161
86 188 140
87 103 197
88 200 177
89 185 77
90 116 134
91 63 135
92 18 109
93 22 197
94 161 145
95 90 152
96 125 5
97 119 179
98 66 81
99 49 192
