N 100 
0 92 108
1 6 20
2 15 84
3 100 137
4 19 123
5 164 97
6 101 163
7 163 50
8 139 142
9 39 108
10 38 180
11 144 102
12 43 138
13 173 55
14 175 90
15 185 48
16 52 27
17 78 182
18 170 54
19 156 155
20 129 20
21 151 107
22 195 38
23 0 181
24 101 20
25 54 113
26 38 107
27 111 139
28 47 138
29 102 64
30 70 31
31 122 131
32 47 30
33 26 67
34 149 108
35 43 110
36 64 25
37 26 84
38 51 18
39 83 72
40 22 183
41 70 114
42 190 158
43 77 110
44 190 120
45 57 21
46 128 1
47 61 20
48 196 39
49 81 5
50 59 68
51 133 180
52 107 59
53 129 192
54 81 11
55 26 82
56 45 33
57 21 18
58 58 23
59 174 181
60 35 95
61 43 30
62 34 130
63 37 13
64 50 56
65 192 136
66 124 64
67 165 142
68 58 129
69 128 106
70 54 39
71 197 16
72 47 185
73 50 50
74 170 118
75 67 4
76 99 186
77 60 89
78 25 170
79 67 143
80 23 194
81 91 0
82 37 26
83 5 87
84 185 30
85 18 76
86 52 36
87 144 163
88 196 165
89 7 88
90 28 79
91 199 189
92 164 37
93 13 67
94 50 90
95 159 86
96 188 12
97 101 81
98 96 20
99 68 183
