N 100 
0 8 102
1 131 114
2 28 8
3 121 5
4 12 138
5 83 151
6 67 39
7 67 3
8 134 17
9 185 109
10 178 100
11 56 126
12 98 94
13 150 188
14 67 157
15 37 114
16 68 69
17 37 74
18 131 67
19 36 158
20 66 176
21 174 42
22 106 63
23 170 112
24 135 91
25 6 158
26 14 84
27 36 115
28 86 118
29 191 10
30 80 63
31 26 48
32 128 0
33 40 114
34 60 15
35 43 93
36 167 2
37 127 123
38 38 166
39 37 82
40 63 27
41 188 43
42 140 96
43 44 46
44 8 78
45 183 156
46 3 11
47 155 122
48 157 48
49 118 19
50 114 33
51 148 1
52 56 194
53 67 183
54 125 198
55 67 62
56 54 75
57 145 123
58 25 155
59 45 159
60 25 2
61 79 148
62 61 152
63 152 20
64 33 6
65 121 43
66 107 199
67 194 155
68 116 62
69 124 25
70 97 117
71 28 198
72 13 34
73 159 136
74 94 199
75 29 165
76 195 79
77 135 178
78 84 143
79 112 33
80 84 149
81 26 50
82 2 25
83 116 114
84 2 200
85 158 73
86 16 68
87 132 127
88 147 106
89 65 109
90 65 6
91 152 54
92 131 86
93 174 48
94 164 105
95 34 1
96 67 122
97 23 185
98 98 185
99 15 15
